Gene seq,Link to JGI page
53,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037766&data_type=assembled&gene_oid=Ga0401325_020823_11_775
420,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037766&data_type=assembled&gene_oid=Ga0401325_006736_32_1225
187,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037766&data_type=assembled&gene_oid=Ga0401325_004150_3_1505
95,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037766&data_type=assembled&gene_oid=Ga0401325_006568_3_1256
43,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037766&data_type=assembled&gene_oid=Ga0401325_007929_71_1165
68,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037766&data_type=assembled&gene_oid=Ga0401325_013934_13_924
511,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037766&data_type=assembled&gene_oid=Ga0401325_003955_1_1431
257,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037766&data_type=assembled&gene_oid=Ga0401325_009325_3_1091
9129,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050590&data_type=assembled&gene_oid=Ga0504732_017586_1_1080
1544,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050590&data_type=assembled&gene_oid=Ga0504732_034077_1_879
414,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050590&data_type=assembled&gene_oid=Ga0504732_104783_136_549
429,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050590&data_type=assembled&gene_oid=Ga0504732_043778_365_793
21,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050590&data_type=assembled&gene_oid=Ga0504732_074462_3_635
13365,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050590&data_type=assembled&gene_oid=Ga0504732_003783_103_1944
393,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050590&data_type=assembled&gene_oid=Ga0504732_014686_811_1203
187,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050590&data_type=assembled&gene_oid=Ga0504732_027629_1_954
147,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050590&data_type=assembled&gene_oid=Ga0504732_013735_3_1235
75,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057144&data_type=assembled&gene_oid=Ga0568765_032861_3_656
564,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057144&data_type=assembled&gene_oid=Ga0568765_005799_3_566
459,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057144&data_type=assembled&gene_oid=Ga0568765_070871_1_459
345,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057144&data_type=assembled&gene_oid=Ga0568765_054405_177_521
549,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057137&data_type=assembled&gene_oid=Ga0568767_003291_1118_1666
774,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057137&data_type=assembled&gene_oid=Ga0568767_008501_41_1000
324,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057137&data_type=assembled&gene_oid=Ga0568767_134268_3_326
561,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057137&data_type=assembled&gene_oid=Ga0568767_003339_1382_1942
546,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057137&data_type=assembled&gene_oid=Ga0568767_014904_1_963
74,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057137&data_type=assembled&gene_oid=Ga0568767_037475_2_616
22,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057137&data_type=assembled&gene_oid=Ga0568767_031955_3_665
1167,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057137&data_type=assembled&gene_oid=Ga0568767_009376_38_1204
535,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057137&data_type=assembled&gene_oid=Ga0568767_020897_133_819
351,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052332&data_type=assembled&gene_oid=Ga0504729_032841_1_351
28789,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052332&data_type=assembled&gene_oid=Ga0504729_005385_1_1281
13153,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052332&data_type=assembled&gene_oid=Ga0504729_005374_1_1281
4913,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052332&data_type=assembled&gene_oid=Ga0504729_002028_121_1911
564,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052332&data_type=assembled&gene_oid=Ga0504729_009028_474_1037
360,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052332&data_type=assembled&gene_oid=Ga0504729_018506_1_360
432,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052328&data_type=assembled&gene_oid=Ga0504724_085450_2_433
5937,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052328&data_type=assembled&gene_oid=Ga0504724_002285_2_1864
20007,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052328&data_type=assembled&gene_oid=Ga0504724_007599_1_1197
180,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052328&data_type=assembled&gene_oid=Ga0504724_005997_3_1319
64,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052328&data_type=assembled&gene_oid=Ga0504724_016841_72_872
411,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052328&data_type=assembled&gene_oid=Ga0504724_075116_2_412
15427,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052328&data_type=assembled&gene_oid=Ga0504724_007593_1_1197
225,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052937&data_type=assembled&gene_oid=Ga0531539_017985_1648_1872
65,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052937&data_type=assembled&gene_oid=Ga0531539_008596_570_2336
32,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052937&data_type=assembled&gene_oid=Ga0531539_139053_1_675
342,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052937&data_type=assembled&gene_oid=Ga0531539_015809_1_1194
1144,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052937&data_type=assembled&gene_oid=Ga0531539_004327_1_1194
88,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052937&data_type=assembled&gene_oid=Ga0531539_002580_2868_4640
78,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052937&data_type=assembled&gene_oid=Ga0531539_026678_3_1541
33,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052937&data_type=assembled&gene_oid=Ga0531539_103331_2_748
318,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052937&data_type=assembled&gene_oid=Ga0531539_547470_2_319
8,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052937&data_type=assembled&gene_oid=Ga0531539_158803_1_633
28,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052937&data_type=assembled&gene_oid=Ga0531539_017985_658_1617
158,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052937&data_type=assembled&gene_oid=Ga0531539_003011_1498_2451
99,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052937&data_type=assembled&gene_oid=Ga0531539_002718_976_2298
540,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052937&data_type=assembled&gene_oid=Ga0531539_011234_845_1384
75,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052937&data_type=assembled&gene_oid=Ga0531539_095010_1_819
213,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052937&data_type=assembled&gene_oid=Ga0531539_013491_1_1836
27,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052937&data_type=assembled&gene_oid=Ga0531539_118810_3_731
36,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_022923_17_904
413,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_001439_602_2332
38,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_022003_2_862
210,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_003288_105_1946
84,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_006940_36_1460
33,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_044047_1_684
201,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_003019_3_1799
39,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_017965_3_1004
498,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_092467_1_498
77,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_016267_20_1045
407,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_003479_108_1871
134,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_010815_3_1085
34,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_047953_32_658
25,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_030902_1_795
39,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_028951_6_818
64,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_016863_2_1030
23,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_053179_1_630
29,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_055267_10_618
459,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_003511_99_1862
69,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_007179_3_1445
493,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_003007_229_2016
48,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_033388_2_769
241,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_006254_28_1497
76,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_014886_68_1084
37,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_026165_15_854
24,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_041370_12_701
29,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037806&data_type=assembled&gene_oid=Ga0401333_076563_1_540
160,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037798&data_type=assembled&gene_oid=Ga0401328_006565_28_1344
48,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037798&data_type=assembled&gene_oid=Ga0401328_010154_2_1162
44,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037798&data_type=assembled&gene_oid=Ga0401328_010909_34_1131
62,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037798&data_type=assembled&gene_oid=Ga0401328_009076_3_1091
32,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037798&data_type=assembled&gene_oid=Ga0401328_010539_3_1145
160,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037798&data_type=assembled&gene_oid=Ga0401328_006276_1_1359
66,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035574&data_type=assembled&gene_oid=Ga0374534_011476_2_799
126,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035574&data_type=assembled&gene_oid=Ga0374534_001828_229_1602
31,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035574&data_type=assembled&gene_oid=Ga0374534_021764_14_613
30,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035574&data_type=assembled&gene_oid=Ga0374534_014640_3_713
258,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035574&data_type=assembled&gene_oid=Ga0374534_000824_18_1904
270,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035574&data_type=assembled&gene_oid=Ga0374534_001130_104_1867
16,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035574&data_type=assembled&gene_oid=Ga0374534_016584_2_685
110,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035574&data_type=assembled&gene_oid=Ga0374534_002304_40_1458
58,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035574&data_type=assembled&gene_oid=Ga0374534_004309_3_1157
58,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035574&data_type=assembled&gene_oid=Ga0374534_002893_2_1339
294,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035574&data_type=assembled&gene_oid=Ga0374534_001391_1_1740
45,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035574&data_type=assembled&gene_oid=Ga0374534_014393_18_728
176,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035574&data_type=assembled&gene_oid=Ga0374534_001129_1_1872
88,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035574&data_type=assembled&gene_oid=Ga0374534_001077_67_1944
58,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035574&data_type=assembled&gene_oid=Ga0374534_004317_3_1154
76,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035574&data_type=assembled&gene_oid=Ga0374534_008685_2_898
65,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_008596_570_2336
18,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_081468_7_885
6,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_234741_3_518
33,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_103331_20_748
213,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_013491_1_1836
1144,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_004327_1_1194
225,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_017985_1648_1872
32,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_139053_1_672
75,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_095010_1_819
342,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_015809_1_1194
12,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_157547_1_633
88,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_002580_2868_4640
78,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_026678_3_1541
540,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_011234_845_1384
99,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_002718_976_2298
21,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_005832_1_1287
7,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_141138_3_671
27,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_118810_6_731
11,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_175919_3_602
28,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_017985_658_1617
158,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_003011_1498_2451
21,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_139562_3_671
8,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_158803_1_633
15,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_069719_37_957
318,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300042536&data_type=assembled&gene_oid=Ga0455846_547470_2_319
128,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_059358_34_636
453,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_063416_2_454
106,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_073513_1_588
112,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_009704_178_1203
327,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_012755_1_1098
351,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_272723_3_353
30,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_079530_3_572
376,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_006717_26_1360
28,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_153057_1_447
303,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_374875_3_305
399,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_201450_1_399
318,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_012842_2_319
